epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
166,3870.14,0.81926,0.54303,1.11307,0.93683,0.93425,0.96911,0.78933,0.78702,0.39597,1.07037,0.00533286,0.00533286,0.00533286
167,3893.98,0.81165,0.53992,1.10925,0.9375,0.933,0.96914,0.79043,0.78615,0.39544,1.06928,0.00530457,0.00530457,0.00530457
168,3917.6,0.80098,0.53049,1.09422,0.93815,0.93153,0.96922,0.79093,0.78539,0.39496,1.06817,0.00527629,0.00527629,0.00527629
169,3941.13,0.80658,0.52655,1.09916,0.93636,0.93386,0.96933,0.79134,0.78636,0.39475,1.06926,0.005248,0.005248,0.005248
170,3964.91,0.80389,0.52331,1.10995,0.93751,0.93465,0.96941,0.79157,0.78569,0.39393,1.06941,0.00521971,0.00521971,0.00521971
171,3988.64,0.79962,0.5271,1.10553,0.93466,0.93493,0.96937,0.79161,0.7849,0.39357,1.06934,0.00519143,0.00519143,0.00519143
172,4012.63,0.81899,0.54605,1.11781,0.93585,0.93465,0.96939,0.79206,0.78437,0.39407,1.0693,0.00516314,0.00516314,0.00516314
173,4036.64,0.8119,0.53904,1.10756,0.9371,0.93307,0.96948,0.79145,0.78439,0.39339,1.06947,0.00513486,0.00513486,0.00513486
174,4060.44,0.80919,0.53241,1.10832,0.93796,0.93307,0.96966,0.79203,0.78426,0.39288,1.06914,0.00510657,0.00510657,0.00510657
175,4084.37,0.80655,0.53547,1.10702,0.93732,0.93386,0.96935,0.79239,0.78406,0.39297,1.0692,0.00507829,0.00507829,0.00507829
176,4108.16,0.81598,0.54086,1.11186,0.93958,0.93063,0.96953,0.79207,0.78373,0.3927,1.06885,0.00505,0.00505,0.00505
177,4132.55,0.80761,0.53317,1.10379,0.93955,0.93016,0.96903,0.79271,0.78118,0.39277,1.06587,0.00502171,0.00502171,0.00502171
178,4156.08,0.79832,0.5262,1.09957,0.93641,0.93465,0.96889,0.79326,0.78089,0.39313,1.06554,0.00499343,0.00499343,0.00499343
179,4179.62,0.79357,0.52208,1.09601,0.93587,0.93465,0.96867,0.79348,0.7806,0.39278,1.0653,0.00496514,0.00496514,0.00496514
180,4203.54,0.79497,0.52515,1.09807,0.94803,0.91933,0.96871,0.79331,0.78047,0.39244,1.06533,0.00493686,0.00493686,0.00493686
