epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
157,7918.49,0.73855,0.52603,1.17981,0.9041,0.81737,0.89754,0.71338,0.84981,0.5523,1.18942,0.000693351,0.000693351,0.000693351
158,8025.18,0.73527,0.53485,1.17917,0.91955,0.82901,0.92116,0.72191,0.86059,0.56072,1.20052,0.000688635,0.000688635,0.000688635
159,8072.23,0.73901,0.51691,1.18832,0.89479,0.83017,0.91401,0.73011,0.8171,0.55774,1.1646,0.000683919,0.000683919,0.000683919
160,8174.97,0.73727,0.52068,1.18126,0.84995,0.85417,0.90271,0.69824,0.86476,0.57124,1.18822,0.000679204,0.000679204,0.000679204
161,8230.44,0.74617,0.49919,1.18686,0.90269,0.85637,0.91428,0.72045,0.87448,0.55267,1.19587,0.000674488,0.000674488,0.000674488
162,8313.27,0.74445,0.51959,1.1899,0.89581,0.84524,0.9077,0.69468,0.93607,0.60741,1.2331,0.000669772,0.000669772,0.000669772
163,8380.11,0.74622,0.52036,1.19854,0.90896,0.81595,0.91567,0.70683,0.94578,0.59472,1.23259,0.000665057,0.000665057,0.000665057
164,8426.93,0.72991,0.51447,1.17239,0.93048,0.84901,0.93179,0.74552,0.85126,0.53065,1.17833,0.000660341,0.000660341,0.000660341
165,8498.14,0.70659,0.4999,1.15442,0.9234,0.83777,0.92672,0.74469,0.8238,0.53888,1.16125,0.000655625,0.000655625,0.000655625
166,8559.42,0.71319,0.50273,1.16185,0.91537,0.82925,0.92774,0.74091,0.81026,0.54627,1.16523,0.000650909,0.000650909,0.000650909
167,8622.75,0.74059,0.50644,1.18221,0.90922,0.85926,0.92927,0.7323,0.87098,0.56064,1.20237,0.000646194,0.000646194,0.000646194
168,8684.03,0.73703,0.51772,1.18578,0.92198,0.83638,0.92732,0.74111,0.80224,0.54754,1.16209,0.000641478,0.000641478,0.000641478
169,8746.01,0.72051,0.49978,1.1774,0.93735,0.83468,0.92958,0.73486,0.83543,0.54467,1.16801,0.000636762,0.000636762,0.000636762
170,8809.68,0.71239,0.49694,1.16202,0.91853,0.81576,0.93124,0.73349,0.8534,0.55955,1.1799,0.000632047,0.000632047,0.000632047
171,8884.09,0.70138,0.49636,1.16221,0.9265,0.81202,0.92245,0.73942,0.80749,0.53146,1.15514,0.000627331,0.000627331,0.000627331
172,8950.1,0.7054,0.48954,1.15638,0.95123,0.81174,0.93705,0.73684,0.88987,0.53137,1.20861,0.000622615,0.000622615,0.000622615
173,9029.71,0.71795,0.50681,1.16086,0.91152,0.86793,0.9348,0.72818,0.87046,0.51678,1.2009,0.0006179,0.0006179,0.0006179
174,9079.32,0.68337,0.47987,1.14696,0.94176,0.8444,0.93622,0.7325,0.88867,0.51397,1.2207,0.000613184,0.000613184,0.000613184
175,9153.15,0.7064,0.4695,1.16359,0.89688,0.90374,0.93372,0.72486,0.91809,0.53694,1.22778,0.000608468,0.000608468,0.000608468
176,9221.25,0.70253,0.49895,1.16253,0.90316,0.87624,0.93805,0.74524,0.82815,0.5221,1.17324,0.000603752,0.000603752,0.000603752
