epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
168,2685.83,0.68074,0.41917,1.11659,0.9396,0.88169,0.94859,0.82007,0.63334,0.42906,1.04123,0.000641478,0.000641478,0.000641478
169,2701.06,0.68773,0.42123,1.13832,0.94223,0.87598,0.95032,0.81791,0.6097,0.42587,1.03602,0.000636762,0.000636762,0.000636762
170,2716.28,0.70204,0.41984,1.15684,0.9421,0.8786,0.95823,0.8304,0.61596,0.40058,1.04443,0.000632047,0.000632047,0.000632047
171,2731.46,0.67159,0.39874,1.11797,0.92872,0.85744,0.95098,0.81897,0.60678,0.4289,1.03349,0.000627331,0.000627331,0.000627331
172,2747.88,0.68562,0.41194,1.13549,0.93246,0.89055,0.9533,0.82125,0.61422,0.40703,1.03389,0.000622615,0.000622615,0.000622615
173,2764.93,0.67864,0.43692,1.1209,0.92935,0.87039,0.95271,0.82641,0.62057,0.4373,1.0471,0.0006179,0.0006179,0.0006179
174,2781.64,0.67735,0.42489,1.13257,0.91133,0.86843,0.94536,0.81932,0.60238,0.44628,1.03094,0.000613184,0.000613184,0.000613184
175,2797.84,0.6904,0.41472,1.14978,0.89668,0.89337,0.95211,0.82199,0.59772,0.41766,1.02702,0.000608468,0.000608468,0.000608468
176,2813.8,0.65997,0.41495,1.11028,0.93962,0.85152,0.95013,0.81718,0.62985,0.43249,1.04549,0.000603752,0.000603752,0.000603752
177,2829.12,0.70659,0.4408,1.15976,0.94243,0.87101,0.95847,0.83581,0.60283,0.40919,1.03307,0.000599037,0.000599037,0.000599037
178,2847.17,0.67947,0.42274,1.13995,0.94173,0.87751,0.95465,0.82264,0.6231,0.43131,1.03788,0.000594321,0.000594321,0.000594321
179,2862.35,0.69621,0.43249,1.14133,0.94519,0.89177,0.96164,0.82987,0.61942,0.39166,1.03091,0.000589605,0.000589605,0.000589605
